SimTime,SETUP.OUT,SETUP.BIT_GEN
51375100,1,0
51375300,1,0
51375700,1,0
51376500,1,0
51378100,1,0
51381300,1,0
51387700,1,0
51390000,1,0
51390050.025,1,0
51390100,1,0
51390150.025,1,0
51390250.025,1,0
51390450.025,1,0
51390850.025,1,0
51391650.025,1,0
51393250.025,1,0
51396450.025,1,0
51400000,1,0
51400050.025,1,0.50025000051967705
51400100,1,1
51400150.025,1,1
51400250,0,1
51400250.025,0,1
51400450.025,0,1
51400850.025,0,1
51401650.025,0,1
51403250.025,0,1
51406450.025,0,1
51410000,0,1
51410050.025,0,1
51410100,0,1
51410150.025,0,1
51410250.025,0,1
51410450.025,0,1
51410850.025,0,1
51411650.025,0,1
51413250.025,0,1
51416450.025,0,1
51420000,0,1
51420100,0,1
51420300,0,1
51420700,0,1
51421500,0,1
51423100,0,1
51425000,0,1
51425100,0,0
51425300,0,0
51425700,0,0
51426500,0,0
51428100,0,0
51431300,0,0
51437700,0,0
51450000,0,0
51450050.025,0,0.50025000051967705
51450100,0,1
51450150.025,0,1
51450250,1,1
51450250.025,1,1
51450450.025,1,1
51450850.025,1,1
51451650.025,1,1
51453250.025,1,1
51456450.025,1,1
51460000,1,1
51460050.025,1,1
51460100,1,1
51460150.025,1,1
51460250.025,1,1
51460450.025,1,1
51460850.025,1,1
51461650.025,1,1
51463250.025,1,1
51466450.025,1,1
51472850.025,1,1
51475000,1,1
51475100,1,0
51475300,1,0
51475700,1,0
51476500,1,0
51478100,1,0
51481300,1,0
51487700,1,0
51500000,1,0
51500050.025,1,0.50025000051967705
51500100,1,1
51500150.025,1,1
51500250,0,1
51500250.025,0,1
51500450.025,0,1
51500850.025,0,1
51501650.025,0,1
51503250.025,0,1
51506450.025,0,1
51510000,0,1
51510100,0,1
51510300,0,1
51510700,0,1
51511500,0,1
51513100,0,1
51516300,0,1
51522700,0,1
51525000,0,1
51525100,0,0
51525300,0,0
51525700,0,0
51526500,0,0
51528100,0,0
51531300,0,0
51537700,0,0
51550000,0,0
51550050.025,0,0.50025000051967705
51550100,0,1
51550199.9499999,0,1
51550399.8499996,0,1
51550799.6499992,0,1
51551599.2499984,0,1
51553198.4499967,0,1
51556396.8499934,0,1
51560000,0,1
51560050.025,0,1
51560100,0,1
51560150.025,0,1
51560250.025,0,1
51560450.025,0,1
51560850.025,0,1
51561650.025,0,1
51563250.025,0,1
51566450.025,0,1
51570000,0,1
51570100,0,1
51570300,0,1
51570700,0,1
51571500,0,1
51573100,0,1
51575000,0,1
51575100,0,0
51575300,0,0
51575700,0,0
51576500,0,0
51578100,0,0
51580000,0,0
51580050.025,0,0
51580100,0,0
51580150.025,0,0
51580250.025,0,0
51580450.025,0,0
51580850.025,0,0
51581650.025,0,0
51583250.025,0,0
51586450.025,0,0
51590000,0,0
51590100,0,0
51590300,0,0
51590700,0,0
51591500,0,0
51593100,0,0
51596300,0,0
51600000,0,0
51600050.025,0,0.50025000051967705
51600100,0,1
51600199.9499999,0,1
51600399.8499996,0,1
51600799.6499992,0,1
51601599.2499984,0,1
51603198.4499967,0,1
51606396.8499934,0,1
51610000,0,1
51610050.025,0,1
51610100,0,1
51610150.025,0,1
51610250.025,0,1
51610450.025,0,1
51610850.025,0,1
51611650.025,0,1
51613250.025,0,1
51616450.025,0,1
51620000,0,1
51620100,0,1
51620300,0,1
51620700,0,1
51621500,0,1
51623100,0,1
51625000,0,1
51625100,0,0
51625300,0,0
51625700,0,0
51626500,0,0
51628100,0,0
51630000,0,0
51630050.025,0,0
51630100,0,0
51630150.025,0,0
51630250.025,0,0
51630450.025,0,0
51630850.025,0,0
51631650.025,0,0
51633250.025,0,0
51636450.025,0,0
51640000,0,0
51640100,0,0
51640300,0,0
51640700,0,0
51641500,0,0
51643100,0,0
51646300,0,0
51650000,0,0
51650050.025,0,0.50025000051967705
51650100,0,1
51650150.025,0,1
51650250.025,0,1
51650450.025,0,1
51650850.025,0,1
51651650.025,0,1
51653250.025,0,1
51656450.025,0,1
51660000,0,1
51660100,0,1
51660300,0,1
51660700,0,1
51661500,0,1
51663100,0,1
51666300,0,1
51670000,0,1
51670050.025,0,1
51670100,0,1
51670150.025,0,1
51670250.025,0,1
51670450.025,0,1
51670850.025,0,1
51671650.025,0,1
51673250.025,0,1
51675000,0,1
51675100,0,0
51675300,0,0
51675700,0,0
51676500,0,0
51678100,0,0
51681300,0,0
51687700,0,0
51700000,0,0
51700050.025,0,0.50025000051967705
51700100,0,1
51700199.9499999,0,1
51700399.8499996,0,1
51700799.6499992,0,1
51701599.2499984,0,1
51703198.4499967,0,1
51706396.8499934,0,1
51712793.6499868,0,1
51720000,0,1
51720100,0,1
51720300,0,1
51720700,0,1
51721500,0,1
51723100,0,1
51725000,0,1
51725100,0,0
51725300,0,0
51725700,0,0
51726500,0,0
51728100,0,0
51731300,0,0
51737700,0,0
51750000,0,0
51750050.025,0,0.50025000051967705
51750100,0,1
51750150.025,0,1
51750250.025,0,1
51750450.025,0,1
51750850.025,0,1
51751650.025,0,1
51753250.025,0,1
51756450.025,0,1
51762850.025,0,1
51770000,0,1
51770100,0,1
51770300,0,1
51770700,0,1
51771500,0,1
51773100,0,1
51775000,0,1
51775100,0,0
51775300,0,0
51775700,0,0
51776500,0,0
51778100,0,0
51780000,0,0
51780050.025,0,0
51780100,0,0
51780150.025,0,0
51780250.025,0,0
51780450.025,0,0
51780850.025,0,0
51781650.025,0,0
51783250.025,0,0
51786450.025,0,0
51792850.025,0,0
51800000,0,0
51800050.025,0,0.50025000051967705
51800100,0,1
51800199.9499999,0,1
51800399.8499996,0,1
51800799.6499992,0,1
51801599.2499984,0,1
51803198.4499967,0,1
51806396.8499934,0,1
51812793.6499868,0,1
51820000,0,1
51820050.025,0,1
51820100,0,1
51820150.025,0,1
51820250.025,0,1
51820450.025,0,1
51820850.025,0,1
51821650.025,0,1
51823250.025,0,1
51825000,0,1
51825100,0,0
51825300,0,0
51825700,0,0
51826500,0,0
51828100,0,0
51830000,0,0
51830100,0,0
51830300,0,0
51830700,0,0
51831500,0,0
51833100,0,0
51836300,0,0
51840000,0,0
51840050.025,0,0
51840100,0,0
51840150.025,0,0
51840250.025,0,0
51840450.025,0,0
51840850.025,0,0
51841650.025,0,0
51843250.025,0,0
51846450.025,0,0
51850000,0,0
51850050.025,0,0.50025000051967705
51850100,0,1
51850199.9499999,0,1
51850399.8499996,0,1
51850799.6499992,0,1
51851599.2499984,0,1
51853198.4499967,0,1
51856396.8499934,0,1
51862793.6499868,0,1
51875000,0,1
51875100,0,0
51875300,0,0
51875700,0,0
51876500,0,0
51878100,0,0
51881300,0,0
51887700,0,0
51890000,0,0
51890100,0,0
51890300,0,0
51890700,0,0
51891500,0,0
51893100,0,0
51896300,0,0
51900000,0,0
51900050.025,0,0.50025000051967705
51900100,0,1
51900199.9499999,0,1
51900399.8499996,0,1
51900799.6499992,0,1
51901599.2499984,0,1
51903198.4499967,0,1
51906396.8499934,0,1
51910000,0,1
51910050.025,0,1
51910100,0,1
51910150.025,0,1
51910250.025,0,1
51910450.025,0,1
51910850.025,0,1
51911650.025,0,1
51913250.025,0,1
51916450.025,0,1
51920000,0,1
51920100,0,1
51920300,0,1
51920700,0,1
51921500,0,1
51923100,0,1
51925000,0,1
51925100,0,0
51925300,0,0
51925700,0,0
51926500,0,0
51928100,0,0
51930000,0,0
51930050.025,0,0
51930100,0,0
51930150.025,0,0
51930250.025,0,0
51930450.025,0,0
51930850.025,0,0
51931650.025,0,0
51933250.025,0,0
51936450.025,0,0
51940000,0,0
51940100,0,0
51940300,0,0
51940700,0,0
51941500,0,0
51943100,0,0
51946300,0,0
51950000,0,0
51950050.025,0,0.50025000051967705
51950100,0,1
51950199.9499999,0,1
51950399.8499996,0,1
51950799.6499992,0,1
51951599.2499984,0,1
51953198.4499967,0,1
51956396.8499934,0,1
51960000,0,1
51960050.025,0,1
51960100,0,1
51960150.025,0,1
51960250.025,0,1
51960450.025,0,1
51960850.025,0,1
51961650.025,0,1
51963250.025,0,1
51966450.025,0,1
51972850.025,0,1
51975000,0,1
51975100,0,0
51975300,0,0
51975700,0,0
51976500,0,0
51978100,0,0
51980000,0,0
51980100,0,0
51980300,0,0
51980700,0,0
51981500,0,0
51983100,0,0
51986300,0,0
51990000,0,0
51990050.025,0,0
51990100,0,0
51990150.025,0,0
51990250.025,0,0
51990450.025,0,0
51990850.025,0,0
51991650.025,0,0
51993250.025,0,0
51996450.025,0,0
52000000,0,0
52000050.025,0,0.50025000051967705
52000100,0,1
52000199.9499999,0,1
52000399.8499996,0,1
52000799.6499992,0,1
52001599.2499984,0,1
52003198.4499967,0,1
52006396.8499934,0,1
52010000,0,1
52010100,0,1
52010300,0,1
52010700,0,1
52011500,0,1
52013100,0,1
52016300,0,1
52022700,0,1
52025000,0,1
52025100,0,0
52025300,0,0
52025700,0,0
52026500,0,0
52028100,0,0
52031300,0,0
52037700,0,0
52040000,0,0
52040050.025,0,0
52040100,0,0
52040150.025,0,0
52040250.025,0,0
52040450.025,0,0
52040850.025,0,0
52041650.025,0,0
52043250.025,0,0
52046450.025,0,0
52050000,0,0
52050050.025,0,0.50025000051967705
52050100,0,1
52050150.025,0,1
52050250,1,1
52050250.025,1,1
52050450.025,1,1
52050850.025,1,1
52051650.025,1,1
52053250.025,1,1
52056450.025,1,1
52062850.025,1,1
52070000,1,1
52070100,1,1
52070300,1,1
52070700,1,1
52071500,1,1
52073100,1,1
52075000,1,1
52075100,1,0
52075300,1,0
52075700,1,0
52076500,1,0
52078100,1,0
52080000,1,0
52080050.025,1,0
52080100,1,0
52080150.025,1,0
52080250.025,1,0
52080450.025,1,0
52080850.025,1,0
52081650.025,1,0
52083250.025,1,0
52086450.025,1,0
52090000,1,0
52090100,1,0
52090300,1,0
52090700,1,0
52091500,1,0
52093100,1,0
52096300,1,0
52100000,1,0
52100050.025,1,0.50025000051967705
52100100,1,1
52100150.025,1,1
52100250,0,1
52100250.025,0,1
52100450.025,0,1
52100850.025,0,1
52101650.025,0,1
52103250.025,0,1
52106450.025,0,1
52112850.025,0,1
52125000,0,1
52125100,0,0
52125300,0,0
52125700,0,0
52126500,0,0
52128100,0,0
52131300,0,0
52137700,0,0
52140000,0,0
52140100,0,0
52140300,0,0
52140700,0,0
52141500,0,0
52143100,0,0
52146300,0,0
52150000,0,0
52150050.025,0,0.50025000051967705
52150100,0,1
52150150.025,0,1
52150250,1,1
52150250.025,1,1
52150450.025,1,1
52150850.025,1,1
52151650.025,1,1
52153250.025,1,1
52156450.025,1,1
52162850.025,1,1
52170000,1,1
52170100,1,1
52170300,1,1
52170700,1,1
52171500,1,1
52173100,1,1
52175000,1,1
52175100,1,0
52175300,1,0
52175700,1,0
52176500,1,0
52178100,1,0
52180000,1,0
52180050.025,1,0
52180100,1,0
52180150.025,1,0
52180250.025,1,0
52180450.025,1,0
52180850.025,1,0
52181650.025,1,0
52183250.025,1,0
52186450.025,1,0
52190000,1,0
52190100,1,0
52190300,1,0
52190700,1,0
52191500,1,0
52193100,1,0
52196300,1,0
52200000,1,0
52200050.025,1,0.50025000051967705
52200100,1,1
52200199.9499999,1,1
52200399.8499996,1,1
52200799.6499992,1,1
52201599.2499984,1,1
52203198.4499967,1,1
52206396.8499934,1,1
52212793.6499868,1,1
52225000,1,1
52225100,1,0
52225300,1,0
52225700,1,0
52226500,1,0
52228100,1,0
52230000,1,0
52230050.025,1,0
52230100,1,0
52230150.025,1,0
52230250.025,1,0
52230450.025,1,0
52230850.025,1,0
52231650.025,1,0
52233250.025,1,0
52236450.025,1,0
52240000,1,0
52240100,1,0
52240300,1,0
52240700,1,0
52241500,1,0
52243100,1,0
52246300,1,0
52250000,1,0
52250050.025,1,0.50025000051967705
52250100,1,1
52250150.025,1,1
52250250,0,1
52250250.025,0,1
52250450.025,0,1
52250850.025,0,1
52251650.025,0,1
52253250.025,0,1
52256450.025,0,1
52262850.025,0,1
52270000,0,1
52270050.025,0,1
52270100,0,1
52270150.025,0,1
52270250.025,0,1
52270450.025,0,1
52270850.025,0,1
52271650.025,0,1
52273250.025,0,1
52275000,0,1
52275100,0,0
52275300,0,0
52275700,0,0
52276500,0,0
52278100,0,0
52280000,0,0
52280100,0,0
52280300,0,0
52280700,0,0
52281500,0,0
52283100,0,0
52286300,0,0
52290000,0,0
52290050.025,0,0
52290100,0,0
52290150.025,0,0
52290250.025,0,0
52290450.025,0,0
52290850.025,0,0
52291650.025,0,0
52293250.025,0,0
52296450.025,0,0
52300000,0,0
52300050.025,0,0.50025000051967705
52300100,0,1
52300199.9499999,0,1
52300399.8499996,0,1
52300799.6499992,0,1
52301599.2499984,0,1
52303198.4499967,0,1
52306396.8499934,0,1
52310000,0,1
52310100,0,1
52310300,0,1
52310700,0,1
52311500,0,1
52313100,0,1
52316300,0,1
52320000,0,1
52320050.025,0,1
52320100,0,1
52320150.025,0,1
52320250.025,0,1
52320450.025,0,1
52320850.025,0,1
52321650.025,0,1
52323250.025,0,1
52325000,0,1
52325100,0,0
52325300,0,0
52325700,0,0
52326500,0,0
52328100,0,0
52330000,0,0
52330100,0,0
52330300,0,0
52330700,0,0
52331500,0,0
52333100,0,0
52336300,0,0
52342700,0,0
52350000,0,0
52350050.025,0,0.50025000051967705
52350100,0,1
52350150.025,0,1
52350250,1,1
52350250.025,1,1
52350450.025,1,1
52350850.025,1,1
52351650.025,1,1
52353250.025,1,1
52356450.025,1,1
52362850.025,1,1
52375000,1,1
52375100,1,0
52375300,1,0
52375700,1,0
52376500,1,0
52378100,1,0
52381300,1,0
52387700,1,0
52390000,1,0
52390050.025,1,0
52390100,1,0
52390150.025,1,0
52390250.025,1,0
52390450.025,1,0
52390850.025,1,0
52391650.025,1,0
52393250.025,1,0
52396450.025,1,0
52400000,1,0
52400050.025,1,0.50025000051967705
52400100,1,1
52400150.025,1,1
52400250,0,1
52400250.025,0,1
52400450.025,0,1
52400850.025,0,1
52401650.025,0,1
52403250.025,0,1
52406450.025,0,1
52410000,0,1
52410100,0,1
52410300,0,1
52410700,0,1
52411500,0,1
52413100,0,1
52416300,0,1
52420000,0,1
52420050.025,0,1
52420100,0,1
52420150.025,0,1
52420250.025,0,1
52420450.025,0,1
52420850.025,0,1
52421650.025,0,1
52423250.025,0,1
52425000,0,1
52425100,0,0
52425300,0,0
52425700,0,0
52426500,0,0
52428100,0,0
52431300,0,0
52437700,0,0
52440000,0,0
52440100,0,0
52440300,0,0
52440700,0,0
52441500,0,0
52443100,0,0
52446300,0,0
52450000,0,0
52450050.025,0,0.50025000051967705
52450100,0,1
52450150.025,0,1
52450250,1,1
52450250.025,1,1
52450450.025,1,1
52450850.025,1,1
52451650.025,1,1
52453250.025,1,1
52456450.025,1,1
52462850.025,1,1
52470000,1,1
52470100,1,1
52470300,1,1
52470700,1,1
52471500,1,1
52473100,1,1
52475000,1,1
52475100,1,0
52475300,1,0
52475700,1,0
52476500,1,0
52478100,1,0
52481300,1,0
52487700,1,0
52490000,1,0
52490050.025,1,0
52490100,1,0
52490150.025,1,0
52490250.025,1,0
52490450.025,1,0
52490850.025,1,0
52491650.025,1,0
52493250.025,1,0
52496450.025,1,0
52500000,1,0
52500050.025,1,0.50025000051967705
52500100,1,1
52500199.9499999,1,1
52500399.8499996,1,1
52500799.6499992,1,1
52501599.2499984,1,1
52503198.4499967,1,1
52506396.8499934,1,1
52510000,1,1
52510100,1,1
52510300,1,1
52510700,1,1
52511500,1,1
52513100,1,1
52516300,1,1
52522700,1,1
52525000,1,1
52525100,1,0
52525300,1,0
52525700,1,0
52526500,1,0
52528100,1,0
52530000,1,0
52530050.025,1,0
52530100,1,0
52530150.025,1,0
52530250.025,1,0
52530450.025,1,0
52530850.025,1,0
52531650.025,1,0
52533250.025,1,0
52536450.025,1,0
52542850.025,1,0
52550000,1,0
52550050.025,1,0.50025000051967705
52550100,1,1
52550150.025,1,1
52550250,0,1
52550250.025,0,1
52550450.025,0,1
52550850.025,0,1
52551650.025,0,1
52553250.025,0,1
52556450.025,0,1
52560000,0,1
52560050.025,0,1
52560100,0,1
52560150.025,0,1
52560250.025,0,1
52560450.025,0,1
52560850.025,0,1
52561650.025,0,1
52563250.025,0,1
52566450.025,0,1
52570000,0,1
52570100,0,1
52570300,0,1
52570700,0,1
52571500,0,1
52573100,0,1
52575000,0,1
52575100,0,0
52575300,0,0
52575700,0,0
52576500,0,0
52578100,0,0
52580000,0,0
52580050.025,0,0
52580100,0,0
52580150.025,0,0
52580250.025,0,0
52580450.025,0,0
52580850.025,0,0
52581650.025,0,0
52583250.025,0,0
52586450.025,0,0
52590000,0,0
52590100,0,0
52590300,0,0
52590700,0,0
52591500,0,0
52593100,0,0
52596300,0,0
52600000,0,0
52600050.025,0,0.50025000051967705
52600100,0,1
52600150.025,0,1
52600250.025,0,1
52600450.025,0,1
52600850.025,0,1
52601650.025,0,1
52603250.025,0,1
52606450.025,0,1
52612850.025,0,1
52625000,0,1
52625100,0,0
52625300,0,0
52625700,0,0
52626500,0,0
52628100,0,0
52631300,0,0
52637700,0,0
52640000,0,0
52640100,0,0
52640300,0,0
52640700,0,0
52641500,0,0
52643100,0,0
52646300,0,0
52650000,0,0
52650050.025,0,0.50025000051967705
52650100,0,1
52650150.025,0,1
52650250,1,1
52650250.025,1,1
52650450.025,1,1
52650850.025,1,1
52651650.025,1,1
52653250.025,1,1
52656450.025,1,1
52662850.025,1,1
52670000,1,1
52670050.025,1,1
52670100,1,1
52670150.025,1,1
52670250.025,1,1
52670450.025,1,1
52670850.025,1,1
52671650.025,1,1
52673250.025,1,1
52675000,1,1
52675100,1,0
52675300,1,0
52675700,1,0
52676500,1,0
52678100,1,0
52680000,1,0
52680100,1,0
52680300,1,0
52680700,1,0
52681500,1,0
52683100,1,0
52686300,1,0
52690000,1,0
52690050.025,1,0
52690100,1,0
52690150.025,1,0
52690250.025,1,0
52690450.025,1,0
52690850.025,1,0
52691650.025,1,0
52693250.025,1,0
52696450.025,1,0
52700000,1,0
52700050.025,1,0.50025000051967705
52700100,1,1
52700199.9499999,1,1
52700399.8499996,1,1
52700799.6499992,1,1
52701599.2499984,1,1
52703198.4499967,1,1
52706396.8499934,1,1
52710000,1,1
52710050.025,1,1
52710100,1,1
52710150.025,1,1
52710250.025,1,1
52710450.025,1,1
52710850.025,1,1
52711650.025,1,1
52713250.025,1,1
52716450.025,1,1
52720000,1,1
52720100,1,1
52720300,1,1
52720700,1,1
52721500,1,1
52723100,1,1
52725000,1,1
52725100,1,0
52725300,1,0
52725700,1,0
52726500,1,0
52728100,1,0
52730000,1,0
52730050.025,1,0
52730100,1,0
52730150.025,1,0
52730250.025,1,0
52730450.025,1,0
52730850.025,1,0
52731650.025,1,0
52733250.025,1,0
52736450.025,1,0
52740000,1,0
52740100,1,0
52740300,1,0
52740700,1,0
52741500,1,0
52743100,1,0
52746300,1,0
52750000,1,0
52750050.025,1,0.50025000051967705
52750100,1,1
52750150.025,1,1
52750250.025,1,1
52750450.025,1,1
52750850.025,1,1
52751650.025,1,1
52753250.025,1,1
52756450.025,1,1
52762850.025,1,1
52770000,1,1
52770100,1,1
52770300,1,1
52770700,1,1
52771500,1,1
52773100,1,1
52775000,1,1
52775100,1,0
52775300,1,0
52775700,1,0
52776500,1,0
52778100,1,0
52780000,1,0
52780050.025,1,0
52780100,1,0
52780150.025,1,0
52780250.025,1,0
52780450.025,1,0
52780850.025,1,0
52781650.025,1,0
52783250.025,1,0
52786450.025,1,0
52792850.025,1,0
52800000,1,0
52800050.025,1,0.50025000051967705
52800100,1,1
52800199.9499999,1,1
52800399.8499996,1,1
52800799.6499992,1,1
52801599.2499984,1,1
52803198.4499967,1,1
52806396.8499934,1,1
52810000,1,1
52810100,1,1
52810300,1,1
52810700,1,1
52811500,1,1
52813100,1,1
52816300,1,1
52822700,1,1
52825000,1,1
52825100,1,0
52825300,1,0
52825700,1,0
52826500,1,0
52828100,1,0
52831300,1,0
52837700,1,0
52850000,1,0
52850050.025,1,0.50025000051967705
52850100,1,1
52850199.9499999,1,1
52850399.8499996,1,1
52850799.6499992,1,1
52851599.2499984,1,1
52853198.4499967,1,1
52856396.8499934,1,1
52862793.6499868,1,1
52870000,1,1
52870050.025,1,1
52870100,1,1
52870150.025,1,1
52870250.025,1,1
52870450.025,1,1
52870850.025,1,1
52871650.025,1,1
52873250.025,1,1
52875000,1,1
52875100,1,0
52875300,1,0
52875700,1,0
52876500,1,0
52878100,1,0
52880000,1,0
52880100,1,0
52880300,1,0
52880700,1,0
52881500,1,0
52883100,1,0
52886300,1,0
52892700,1,0
52900000,1,0
52900050.025,1,0.50025000051967705
52900100,1,1
52900150.025,1,1
52900250,0,1
52900250.025,0,1
52900450.025,0,1
52900850.025,0,1
52901650.025,0,1
52903250.025,0,1
52906450.025,0,1
52910000,0,1
52910100,0,1
52910300,0,1
52910700,0,1
52911500,0,1
52913100,0,1
52916300,0,1
52920000,0,1
52920050.025,0,1
52920100,0,1
52920150.025,0,1
52920250.025,0,1
52920450.025,0,1
52920850.025,0,1
52921650.025,0,1
52923250.025,0,1
52925000,0,1
52925100,0,0
52925300,0,0
52925700,0,0
52926500,0,0
52928100,0,0
52930000,0,0
52930100,0,0
52930300,0,0
52930700,0,0
52931500,0,0
52933100,0,0
52936300,0,0
52940000,0,0
52940050.025,0,0
52940100,0,0
52940150.025,0,0
52940250.025,0,0
52940450.025,0,0
52940850.025,0,0
52941650.025,0,0
52943250.025,0,0
52946450.025,0,0
52950000,0,0
52950050.025,0,0.50025000051967705
52950100,0,1
52950150.025,0,1
52950250,1,1
52950250.025,1,1
52950450.025,1,1
52950850.025,1,1
52951650.025,1,1
52953250.025,1,1
52956450.025,1,1
52962850.025,1,1
52975000,1,1
52975100,1,0
52975300,1,0
52975700,1,0
52976500,1,0
52978100,1,0
52980000,1,0
52980100,1,0
52980300,1,0
52980700,1,0
52981500,1,0
52983100,1,0
52986300,1,0
52992700,1,0
53000000,1,0
53000050.025,1,0.50025000051967705
53000100,1,1
53000150.025,1,1
53000250.025,1,1
53000450.025,1,1
53000850.025,1,1
53001650.025,1,1
53003250.025,1,1
53006450.025,1,1
53010000,1,1
53010100,1,1
53010300,1,1
53010700,1,1
53011500,1,1
53013100,1,1
53016300,1,1
53022700,1,1
53025000,1,1
53025100,1,0
53025300,1,0
53025700,1,0
53026500,1,0
53028100,1,0
53031300,1,0
53037700,1,0
53050000,1,0
53050050.025,1,0.50025000051967705
53050100,1,1
53050150.025,1,1
53050250,0,1
53050250.025,0,1
53050450.025,0,1
53050850.025,0,1
53051650.025,0,1
53053250.025,0,1
53056450.025,0,1
53060000,0,1
53060100,0,1
53060300,0,1
53060700,0,1
53061500,0,1
53063100,0,1
53066300,0,1
53072700,0,1
53075000,0,1
53075100,0,0
53075300,0,0
53075700,0,0
53076500,0,0
53078100,0,0
53080000,0,0
53080050.025,0,0
53080100,0,0
53080150.025,0,0
53080250.025,0,0
53080450.025,0,0
53080850.025,0,0
53081650.025,0,0
53083250.025,0,0
53086450.025,0,0
53092850.025,0,0
53100000,0,0
53100050.025,0,0.50025000051967705
53100100,0,1
53100199.9499999,0,1
53100399.8499996,0,1
53100799.6499992,0,1
53101599.2499984,0,1
53103198.4499967,0,1
53106396.8499934,0,1
53112793.6499868,0,1
53120000,0,1
53120100,0,1
53120300,0,1
53120700,0,1
53121500,0,1
53123100,0,1
53125000,0,1
53125100,0,0
53125300,0,0
53125700,0,0
53126500,0,0
53128100,0,0
53131300,0,0
53137700,0,0
53140000,0,0
53140050.025,0,0
53140100,0,0
53140150.025,0,0
53140250.025,0,0
53140450.025,0,0
53140850.025,0,0
53141650.025,0,0
53143250.025,0,0
53146450.025,0,0
53150000,0,0
53150050.025,0,0.50025000051967705
53150100,0,1
53150150.025,0,1
53150250,1,1
53150250.025,1,1
53150450.025,1,1
53150850.025,1,1
53151650.025,1,1
53153250.025,1,1
53156450.025,1,1
53162850.025,1,1
53170000,1,1
53170100,1,1
53170300,1,1
53170700,1,1
53171500,1,1
53173100,1,1
53175000,1,1
53175100,1,0
53175300,1,0
53175700,1,0
53176500,1,0
53178100,1,0
53180000,1,0
53180050.025,1,0
53180100,1,0
53180150.025,1,0
53180250.025,1,0
53180450.025,1,0
53180850.025,1,0
53181650.025,1,0
53183250.025,1,0
53186450.025,1,0
53190000,1,0
53190100,1,0
53190300,1,0
53190700,1,0
53191500,1,0
53193100,1,0
53196300,1,0
53200000,1,0
53200050.025,1,0.50025000051967705
53200100,1,1
53200150.025,1,1
53200250,0,1
53200250.025,0,1
53200450.025,0,1
53200850.025,0,1
53201650.025,0,1
53203250.025,0,1
53206450.025,0,1
53210000,0,1
53210050.025,0,1
53210100,0,1
53210150.025,0,1
53210250.025,0,1
53210450.025,0,1
53210850.025,0,1
53211650.025,0,1
53213250.025,0,1
53216450.025,0,1
53220000,0,1
53220100,0,1
53220300,0,1
53220700,0,1
53221500,0,1
53223100,0,1
53225000,0,1
53225100,0,0
53225300,0,0
53225700,0,0
53226500,0,0
53228100,0,0
53230000,0,0
53230050.025,0,0
53230100,0,0
53230150.025,0,0
53230250.025,0,0
53230450.025,0,0
53230850.025,0,0
53231650.025,0,0
53233250.025,0,0
53236450.025,0,0
53242850.025,0,0
53250000,0,0
53250050.025,0,0.50025000051967705
53250100,0,1
53250199.9499999,0,1
53250399.8499996,0,1
53250799.6499992,0,1
53251599.2499984,0,1
53253198.4499967,0,1
53256396.8499934,0,1
53260000,0,1
53260100,0,1
53260300,0,1
53260700,0,1
53261500,0,1
53263100,0,1
53266300,0,1
53272700,0,1
53275000,0,1
53275100,0,0
53275300,0,0
53275700,0,0
53276500,0,0
53278100,0,0
53281300,0,0
53287700,0,0
53290000,0,0
53290050.025,0,0
53290100,0,0
53290150.025,0,0
53290250.025,0,0
53290450.025,0,0
53290850.025,0,0
53291650.025,0,0
53293250.025,0,0
53296450.025,0,0
53300000,0,0
53300050.025,0,0.50025000051967705
53300100,0,1
53300150.025,0,1
53300250,1,1
53300250.025,1,1
53300450.025,1,1
53300850.025,1,1
53301650.025,1,1
53303250.025,1,1
53306450.025,1,1
53312850.025,1,1
53320000,1,1
53320100,1,1
53320300,1,1
53320700,1,1
53321500,1,1
53323100,1,1
53325000,1,1
53325100,1,0
53325300,1,0
53325700,1,0
53326500,1,0
53328100,1,0
53331300,1,0
53337700,1,0
53340000,1,0
53340050.025,1,0
53340100,1,0
53340150.025,1,0
53340250.025,1,0
53340450.025,1,0
53340850.025,1,0
53341650.025,1,0
53343250.025,1,0
53346450.025,1,0
53350000,1,0
53350050.025,1,0.50025000051967705
53350100,1,1
53350150.025,1,1
53350250,0,1
53350250.025,0,1
53350450.025,0,1
53350850.025,0,1
53351650.025,0,1
53353250.025,0,1
53356450.025,0,1
53360000,0,1
53360050.025,0,1
53360100,0,1
53360150.025,0,1
53360250.025,0,1
53360450.025,0,1
53360850.025,0,1
53361650.025,0,1
53363250.025,0,1
53366450.025,0,1
53370000,0,1
53370100,0,1
53370300,0,1
53370700,0,1
53371500,0,1
53373100,0,1
53375000,0,1
53375100,0,0
53375300,0,0
53375700,0,0
53376500,0,0
53378100,0,0
53380000,0,0
53380050.025,0,0
53380100,0,0
53380150.025,0,0
53380250.025,0,0
53380450.025,0,0
53380850.025,0,0
53381650.025,0,0
53383250.025,0,0
53386450.025,0,0
53392850.025,0,0
53400000,0,0
53400050.025,0,0.50025000051967705
53400100,0,1
53400199.9499999,0,1
53400399.8499996,0,1
53400799.6499992,0,1
53401599.2499984,0,1
53403198.4499967,0,1
53406396.8499934,0,1
53410000,0,1
53410050.025,0,1
53410100,0,1
53410150.025,0,1
53410250.025,0,1
53410450.025,0,1
53410850.025,0,1
53411650.025,0,1
53413250.025,0,1
53416450.025,0,1
53422850.025,0,1
